id,Time,Tweet
2229758334,2023-02-14 15:51:04+00:00,b'RT @JamesOldham: I... I feel that attacking the Tories on their expense claims might not have been the master stroke that Labour thought it...'
739794683207942146,2023-02-14 15:50:58+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
1261570263050682369,2023-02-14 15:50:45+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
429962519,2023-02-14 15:50:22+00:00,"b'In this new blog post, #BloggingStroke contributor Dixon Yang discusses #ISC23 session ""Perfusion and Collaterals i... https://t.co/6d9C2tifYd'"
314707172,2023-02-14 15:50:20+00:00,b'Two  stroke  motorbike  should  piss  them  off   https://t.co/fvpHiEyziJ'
246837534,2023-02-14 15:50:20+00:00,b'RT @JamesOldham: I... I feel that attacking the Tories on their expense claims might not have been the master stroke that Labour thought it...'
1343913683420905472,2023-02-14 15:50:18+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
1357625651948253185,2023-02-14 15:50:17+00:00,b'within which the sun and stars did not form a canopy or ceiling but revolved. This literal groundbreaking idea -- i... https://t.co/fcQElnOsqm'
46114432,2023-02-14 15:50:13+00:00,b'RT @JamesOldham: I... I feel that attacking the Tories on their expense claims might not have been the master stroke that Labour thought it...'
1208431516641947648,2023-02-14 15:50:04+00:00,b'RT @BoSnerdley: https://t.co/5Po9TMVnQM'
740010254507737088,2023-02-14 15:49:58+00:00,"b'RT @krembeni: Scrolling through Youtube short might actually be rotting my brain, I think I had a stroke trying to understand what the fuck...'"
4747220808,2023-02-14 15:49:49+00:00,b'RT @nierhole: Every time I remember the number for the Judy Hopps nendoroid I have a mild stroke https://t.co/mAa3KPWk1r'
880594031557844992,2023-02-14 15:49:43+00:00,"b""@Heidelheim I feel like I'm having a stroke. Where the fuck is Busta Rhymes in this tierlist?"""
3052301029,2023-02-14 15:49:37+00:00,b'RT @UmaaRajendra: #LEO promo content added  Will be played along with the new releases this wk  Master stroke by @7screenstudio right fro...'
2563139395,2023-02-14 15:49:29+00:00,"b'@LeoTeeMG @PoliceRetired A stroke is a stroke kani,musatipa pressure'"
1388721166546882560,2023-02-14 15:49:24+00:00,b'RT @animefla: quao incel voce e?\n\nthe stroke\nfrank ocean \ntyler the creator\nthe smiths \ndeftones \nnirvana\ncage the elephant  nem sei...'
1419367229179633666,2023-02-14 15:49:24+00:00,b' '
760820980184784896,2023-02-14 15:49:23+00:00,"b'  STROKE LOGO HOODIE \n\n  3,290  60/80\n\n \n\n# https://t.co/5Hb0LZLtR2'"
